,Возраст (лет),мужчины,женщины,region
56,37,3370.0,3815.0,Карачаево-Черкесская Республика
57,38,3058.0,3459.0,Карачаево-Черкесская Республика
58,39,3735.0,4185.0,Карачаево-Черкесская Республика
59,35-39,16989.0,19547.0,Карачаево-Черкесская Республика
60,20-39,64862.0,70337.0,Карачаево-Черкесская Республика
61,40,2999.0,3507.0,Карачаево-Черкесская Республика
62,41,2971.0,3422.0,Карачаево-Черкесская Республика
63,42,2997.0,3211.0,Карачаево-Черкесская Республика
64,43,2807.0,3271.0,Карачаево-Черкесская Республика
65,44,2913.0,3573.0,Карачаево-Черкесская Республика
66,40-44,14687.0,16984.0,Карачаево-Черкесская Республика
67,45,2731.0,3136.0,Карачаево-Черкесская Республика
68,46,2762.0,3075.0,Карачаево-Черкесская Республика
69,47,2700.0,3123.0,Карачаево-Черкесская Республика
70,48,2562.0,2984.0,Карачаево-Черкесская Республика
71,49,3035.0,3605.0,Карачаево-Черкесская Республика
72,45-49,13790.0,15923.0,Карачаево-Черкесская Республика
73,15-49,106799.0,116498.0,Карачаево-Черкесская Республика
74,50,2480.0,2965.0,Карачаево-Черкесская Республика
75,51,2790.0,3336.0,Карачаево-Черкесская Республика
76,52,2605.0,3088.0,Карачаево-Черкесская Республика
77,53,2588.0,3165.0,Карачаево-Черкесская Республика
78,54,2957.0,3515.0,Карачаево-Черкесская Республика
79,50-54,13420.0,16069.0,Карачаево-Черкесская Республика
80,55,2877.0,3559.0,Карачаево-Черкесская Республика
81,56,2840.0,3529.0,Карачаево-Черкесская Республика
82,57,2975.0,3565.0,Карачаево-Черкесская Республика
83,58,2820.0,3564.0,Карачаево-Черкесская Республика
84,59,3465.0,4333.0,Карачаево-Черкесская Республика
85,55-59,14977.0,18550.0,Карачаево-Черкесская Республика
86,60,2846.0,3572.0,Карачаево-Черкесская Республика
87,61,2746.0,3556.0,Карачаево-Черкесская Республика
88,62,2760.0,3419.0,Карачаево-Черкесская Республика
89,63,2464.0,3259.0,Карачаево-Черкесская Республика
90,64,2346.0,3104.0,Карачаево-Черкесская Республика
91,60-64,13162.0,16910.0,Карачаево-Черкесская Республика
92,65,2121.0,3097.0,Карачаево-Черкесская Республика
93,66,1985.0,2674.0,Карачаево-Черкесская Республика
94,67,1735.0,2667.0,Карачаево-Черкесская Республика
95,68,1506.0,2330.0,Карачаево-Черкесская Республика
96,69,1778.0,2498.0,Карачаево-Черкесская Республика
97,65-69,9125.0,13266.0,Карачаево-Черкесская Республика
98,70,1387.0,2110.0,Карачаево-Черкесская Республика
99,71,1083.0,1700.0,Карачаево-Черкесская Республика
100,72,951.0,1449.0,Карачаево-Черкесская Республика
101,73,730.0,1249.0,Карачаево-Черкесская Республика
102,74,495.0,834.0,Карачаево-Черкесская Республика
103,70-74,4646.0,7342.0,Карачаево-Черкесская Республика
104,75,321.0,640.0,Карачаево-Черкесская Республика
105,76,506.0,942.0,Карачаево-Черкесская Республика
106,77,517.0,1176.0,Карачаево-Черкесская Республика
107,78,706.0,1525.0,Карачаево-Черкесская Республика
108,79,879.0,1939.0,Карачаево-Черкесская Республика
109,75-79,2929.0,6222.0,Карачаево-Черкесская Республика
110,80 и старше,5440.0,11330.0,Карачаево-Черкесская Республика
111,85 и старше,2143.0,3964.0,Карачаево-Черкесская Республика
112,,,,Карачаево-Черкесская Республика
113,Итого,215825.0,249703.0,Карачаево-Черкесская Республика
114,,,,Карачаево-Черкесская Республика
115,моложе трудоспособного,48361.0,46365.0,Карачаево-Черкесская Республика
116,трудоспособного,135008.0,133277.0,Карачаево-Черкесская Республика
117,старше трудоспособного,32456.0,70061.0,Карачаево-Черкесская Республика
0,0,5274.0,4967.0,Пензенская область
1,1,5753.0,5586.0,Пензенская область
2,2,6084.0,5673.0,Пензенская область
3,0-2,17111.0,16226.0,Пензенская область
4,3,6776.0,6653.0,Пензенская область
5,4,7250.0,6853.0,Пензенская область
6,0-4,31137.0,29732.0,Пензенская область
7,5,7260.0,7033.0,Пензенская область
8,3-5,21286.0,20539.0,Пензенская область
9,6,7277.0,6896.0,Пензенская область
10,1-6,40400.0,38694.0,Пензенская область
11,7,7518.0,7031.0,Пензенская область
12,8,7070.0,6586.0,Пензенская область
13,9,7124.0,6586.0,Пензенская область
14,5-9,36249.0,34132.0,Пензенская область
15,10,7205.0,6897.0,Пензенская область
16,11,7185.0,6847.0,Пензенская область
17,12,6880.0,6536.0,Пензенская область
18,13,6163.0,5864.0,Пензенская область
19,8-13,41627.0,39316.0,Пензенская область
20,0-13,94819.0,90008.0,Пензенская область
21,14,6141.0,5791.0,Пензенская область
22,10-14,33574.0,31935.0,Пензенская область
23,0-14,100960.0,95799.0,Пензенская область
24,15,6257.0,5807.0,Пензенская область
25,14-15,12398.0,11598.0,Пензенская область
26,16,6108.0,5684.0,Пензенская область
27,17,5783.0,5419.0,Пензенская область
28,16-17,11891.0,11103.0,Пензенская область
29,0-17,119108.0,112709.0,Пензенская область
30,18,5206.0,5093.0,Пензенская область
31,19,5615.0,5195.0,Пензенская область
32,15-19,28969.0,27198.0,Пензенская область
33,20,5344.0,5137.0,Пензенская область
34,21,5610.0,5323.0,Пензенская область
35,22,5591.0,5302.0,Пензенская область
36,23,5669.0,5633.0,Пензенская область
37,24,6176.0,6195.0,Пензенская область
38,20-24,28390.0,27590.0,Пензенская область
39,25,7192.0,6773.0,Пензенская область
40,26,7350.0,7032.0,Пензенская область
41,27,8132.0,7917.0,Пензенская область
42,28,8384.0,8927.0,Пензенская область
43,29,9782.0,9686.0,Пензенская область
44,25-29,40840.0,40335.0,Пензенская область
45,20-29,69230.0,67925.0,Пензенская область
46,16-29,91942.0,89316.0,Пензенская область
47,30,10299.0,9850.0,Пензенская область
48,31,10929.0,10156.0,Пензенская область
49,32,10993.0,10562.0,Пензенская область
50,33,10786.0,10335.0,Пензенская область
51,34,10532.0,9973.0,Пензенская область
52,30-34,53539.0,50876.0,Пензенская область
53,15-34,151738.0,145999.0,Пензенская область
54,35,10199.0,9819.0,Пензенская область
55,36,10477.0,10000.0,Пензенская область
